0.000153
0.000147
0.000124
0.000099
0.000168
0.000165
0.000133
0.000144
0.000107
0.000175
0.000178
0.000177
0.000087
0.000079
0.000077
0.000166
0.000070
0.000149
0.000152
0.000122
0.000086
0.000131
0.000125
0.000099
0.000168
0.000094
0.000066
0.000081
0.000112
0.000137
0.000132
0.000118
0.000170
0.000078
0.000066
0.000152
0.000165
0.000163
0.000134
0.000156
0.000152
0.000175
0.000081
0.000094
0.000154
0.000106
0.000128
0.000168
0.000153
0.000083
0.000121
